text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"נסיבות ביצוע העבירה פורטו בהרחבה בהכרעת הדין מיום 22.12.16, ובקצירת האומר יצוין כי ביום 20.03.14 בחיפוש בקרוואן בו מתגורר הנאשם, הציג הנאשם לשוטרים שתיל של קנבוס שהכיל 0.63 גרם קנבוס ושני שתילי קנבוס שהכילו 549.44 גרם קנבוס.",,,,,,,,,,,,,,
"בנוסף נמצאו תרמוסטט בצבע לבן, מספר מאווררים, שקע חשמל וחיבורי חשמל, מד חום דיגיטלי, ניירות כסף עבים וקופסה בה היו עלים יבשים שהכילה 30.64 גרם קנבוס.",,,,"['[קנביס], [קנאביס]']",,,['לא'],,,,,,,
עלה כי הנאשם חי חיים נורמטיביים ונחשף לסמים מסוג חשיש וגראס בגיל 29 בתקופה לחוצה וקשה שעבר במסגרת לימודיו באוניברסיטה ובשל השפעה חברתית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
קצינת המבחן ציינה את התרשמותה כי השימוש של הנאשם הוא התנסותי בלבד והיא לא זיהתה דפוס התמכרות.,,,,,,,,,,,,,,
בדיקות לאיתור שרידי סם מעידות על ניקיון מסמים כיום.,,,,,,,,,,,,,,
כן ציינה קצינת המבחן כי הנאשם קיבל אחריות מלאה על מעשיו וכי  התרשמה כי ההליך הפלילי עורר בו תחושת חרדה ובושה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,['כן'],['כן'],,,,,
היא העריכה כי העבירה הייתה למעשה קריאה לעזרה בשל משבר רגשי שעבר והיא אינה מאפיינת את אישיותו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם פנה לטיפול בסדנא למודעות עצמית לקבלת עזרה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא ציין כי מדובר בסם קל וכי לא הוכח כי הנאשם גידל לשם סחר.,,,,,,,,,,,,,,
"מדובר באדם נורמטיבי ללא עבר פלילי, והרשעתו תמנע ממנו לעבוד הן במוסדות ממשלתיים וביטחוניים והן בחברות פרטיות רבות הדורשות העדר רישום פלילי וסיווג בטחוני.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא גם יתקשה בהוצאת אשרת כניסה למדינות בהן יש ביקוש לאנשים במקצועו.,,,,,,,,,,,,,,
"זאת, כאשר הנאשם מתקשה ממילא במציאת עבודה נוכח נכותו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם ציין בדבריו בפני בית המשפט כי הוא מבין את מלוא חומרת מעשיו וכי הוא לוקח עליהם אחריות מלאה.,,,,,,,,['לא'],['כן'],,,,,
"לדבריו, הוא עומד היום במקום אחר, אך הוא מתקשה במציאת עבודה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"הנאשם, יליד 1984, כיום בן 33, שירת שירות צבאי מלא לאחריו סיים בהצלחה לימודי תואר בהנדסת אלקטרוניקה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
במקביל ללימודיו ולאורך השנים עבד הנאשם בתחום האלקטרוניקה והמחשבים ומעסיקיו ציינו כי הוא מגלה אחריות ומקצועיות רבה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כתוצאה מתאונה שעבר הוא הוכר על ידי המוסד לביטוח לאומי כבעל 50% נכות זמנית ומאז הוא אינו עובד, ותר אחר מקום עבודה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא נעדר עבר פלילי כלשהו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כפי שעולה מתסקיר שירות המבחן, את השימוש בסמים החל הנאשם לפני שנים מועטות וקצינת המבחן לא זיהתה דפוס התמכרות.",,,,,,,,,,,,,,
לזכותו של הנאשם יש לזקוף את הודאתו ואת נטילת האחריות המלאה על מעשיו.,,,,,,,,['לא'],['כן'],['כן'],,,,
"200 שעות של""צ שיבוצעו לפי תכנית שיכין שירות המבחן ויגישה לאישור בית המשפט עד ליום 1.11.17.",,,,,,,,,,,,,,
"6 חודשי מאסר, אותם לא ירצה הנאשם, אלא אם כן הוא יעבור במשך שלוש שנים",,,,,,,,,,,,[],[],[]
"3 חודשי מאסר, אותם לא ירצה הנאשם אלא אם כן הוא יעבור במשך שלוש שנים",,,,,,,,,,,,[],[],[]
"הנאשם יחתום על התחייבות בסך של 5,000 ₪ להימנע מעבירה לפי פקודת הסמים המסוכנים.",,,,,,,,,,,,[],[],"['5,000 ₪']"
"3 חודשי פסילת רישיון נהיגה על תנאי, כשהתנאי הוא שהנאשם לא יעבור במשך שנתיים מהיום עבירה לפי פקודת הסמים המסוכנים.",,,,,,,,,,,,[],[],[]
"בנוסף, אני מורה על השמדת המוצגים.",,,,,,,,,,,,[],[],[]
