text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
באותו מעמד מסר הנאשם לשוטר סם מסוג קנבוס במשקל של 10.34 גר' נטו וקיבל ממנו בתמורה סך של 400 ₪.,,,,['קנביס (קנבוס)'],['[10.34 - גרם]'],['לא בעל המעבדה'],,,,,,,,
"למען שלמות התמונה יצוין, כי לאחר חילופי הסנגורים, הסכימו הצדדים ביניהם על שליחתו של הנאשם לקבלת חוות דעת מטעם הממונה על עבודות השירות וביום 29.01.2024 ההגנה אף עתרה לקבלת תסקיר משלים בעניינו של הנאשם בשל החמרה במצבו הרפואי ובשינוי בנסיבותיו האישיות עקב אירועי ה-07.10.2024.",,,,,,,,,,,,,,
"המאשימה, עמדה על חומרת מעשיו של הנאשם, ועל הנסיבות לחומרה שנלוו אליהם והפנתה לכך שהנאשם סחר בסם מסוכן למען השגת רווח כלכלי.",,,,,,,,,,,,,,
"עם זאת, ולאור התסקירים שהוגשו בעניינו של הנאשם, הודאתו והחיסכון בזמן השיפוטי, כמו גם מצבו הנפשי הקשה על רקע מלחמת ""חרבות ברזל"", ביקשה המאשימה להשית על הנאשם בגין מכלול מעשיו עונש המצוי ברף הבינוני של מתחם הענישה שהוצג על ידיה, בדמות מאסר בפועל שיכול וירוצה בעבודות שירות, וכן ענישה נלוות בדמות מאסר מותנה, קנס, התחייבות כספית, פסילת רישיון נהיגה בפועל ומותנית.",,,,,,,,,,['כן'],,,,
"בכל הנוגע לנסיבות שאינן קשורות לביצוע העבירה הפנה הסנגור להודאתו של הנאשם במיוחס לו, לקבלת האחריות מצדו, לחסכון בזמן השיפוטי, לגילו הצעיר, למצבו הבריאותי והנפשי הרעוע, להליך הטיפול שעבר ועודנו עובר הנאשם, ולתסקירים החיוביים שהתקבלו בעניינו.",,"['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],['כן'],,,,
"הנאשם, אשר קיבל את ""זכות המילה האחרונה"", הביע חרטה וצער על מעשיו, שיתף בהליך הטיפולי המשמעותי שהוא עבר ועודנו עובר במסגרת שירות המבחן, לנכות ממנה הוא סובל, להשפעת אירועי ה- 7 באוקטובר על מצבו הנפשי וביקש כי בית המשפט יתחשב בו לעניין העונש וישית עליו הענישה שהומלצה ע""י שירות המבחן על מנת לאפשר לו להעלות את חייו על מסלול חיים נורמטיבי.",,"['1 : לא', '2 : לא', '3 : כן', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,['כן'],,,,,,
"וביתר פירוט, בבחינת הנסיבות הקשורות בביצוע העבירה, נתתי דעתי בראש ובראשונה לכך שהנאשם סחר בסם מסוכן וזאת בעבור תמורה כספית ולשם הפקת רווח כספי קל ומהיר.",,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"המדובר בסם מסוכן מסוג קנבוס הנמנה עם ""הסמים הקלים"" ושאינו מצוי במדרג חומרה גבוה מבין הסמים השונים (כמובן שהדברים נאמרים מבלי שבית המשפט מקל ראש ולו לרגע בנזקים שגם סם ""קל"" זה עלול להסב לנאשם ולסביבתו); בכל הנוגע למשקל הסם שבו סחר הנאשם, הרי שמדובר בכמות סם שאינה גבוהה ואולם הינה גבוהה פי כמה מ""חזקת הצריכה העצמית"" הקבועה בפקודה; ובכל הנוגע לתמורה הכספית שקיבל הנאשם בעבור מכירת הסם, הרי שמדובר ב- 400 ₪ שאיננו סכום גבוה באופן מיוחד.",,,,,,,,,,,,,,
"בכל הנוגע לסיבות שהביאו את הנאשם לביצוע העבירה, כפי העולה מתסקירי שירות המבחן, הנאשם מסר כי הוא ביצע את המיוחס לו, באופן חד פעמי וללא הפעלת שיקול דעת ומבלי לחשוב על השלכות מעשיו על רקע קשיים כלכליים והעדר הכנסה עמם התמודד אותה עת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בעניין זה נתתי דעתי לכך כי הנאשם הודה במיוחס לו והביא לחיסכון בזמן שיפוטי יקר; להיותו של הנאשם חף מהרשעות קודמות; לעובדה שהנאשם הביע חרטה על מעשיו; ואת הפגיעה שעלולה להיגרם לנאשם ככל שיושת עליו עונש מאסר, ולו לריצוי בעבודות שירות, וזאת בשים לב לכך שהכלא זר לו.",,"['1 : כן', '2 : לא', '3 : כן', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,['כן'],['כן'],['כן'],,,,
