text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ביום 8.7.13 מסר אתור לנאשמת, באמצעות קריסטינה, כרטיסי טיסה לישראל, כסף מזומן בסך 500 דולר, הזמנה למלון בירושלים וסם מסוכן מסוג קוקאין במשקל 660.93 גרם (להלן: ""הסם"").",,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""סם מסוכן מסוג קוקאין במשקל 660.93 גרם.""']",['[660.93 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"כן הבטיח לשלם לה תמורה בסך 17,000,000 פסוס קולומביאנים עם שובה לקולומביה, לאחר החדרת הסמים לישראל.",,,,,,,,,,,,,,
"הסנגורית עמדה על נסיבותיה הקשות של הנאשמת; אזרחית קולומביה, כבת 34, אם חד הורית לארבעה ילדים בגילאי 4, 6, 15 ו- 19, אשר ביצעה את העבירות מתוך מצוקה כספית ובמטרה לפרנס את ילדיה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
אמה של הנאשמת סובלת מבעיות רפואיות ומאושפזת בבית חולים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שני אחיה נפטרו, האחד, אשר טיפל בילדיה, נפטר בשנה האחרונה ומאז נותרו ילדיה ללא גורם משגיח.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בנה בן ה – 15 פיתח תלות בסמים ומתגורר ברחובות (הוגש אישור מתורגם מהשגרירות הקולומביאנית חתום בידי השגריר קמילו סנדובאל).,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הסנגורית הטעימה את שיתוף הפעולה של הנאשמת עם הרשויות.,,,,,,,,,,,,,,
"כן ביקשה להתחשב בבדידותה וזרותה של הנאשמת, אשר אינה דוברת עברית, אין ברשותה כסף למחיה והיא נעדרת תמיכה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בנסיבות המתוארות ובמיוחד בשל היותה אם חד הורית, גרסה הסנגורית כי יש להקל בעונשה של הנאשמת ואין להשית עליה קנס כספי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"נסיבותיו האישיות של הנאשם משפיעות על מקומו של העונש בתוך טווח הענישה, אולם אין בהן כדי להשפיע על קביעת מתחם העונש ההולם.",,,,,,,,,,,,,,
"בקביעת העונש בתוך המתחם, יש לשקול את נסיבותיה האישיות של הנאשמת, כפי שפורטו, היותה תושבת זרה ומנותקת מסביבתה, שיתוף הפעולה שהפגינה בחקירתה והודייתה בעבירות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : כן', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מצאתי להקל עמה קמעה בהתחשב בהיותה אם חד הורית ל – 4 ילדים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
45 חודשי מאסר בפועל בניכוי ימי מעצרה.,,,,,,,,,,,,['45 חודשי מאסר בפועל'],[],[]
12 חודשי מאסר על תנאי משך 3 שנים מיום שחרורה ממאסר והתנאי הוא שלא תעבור עבירת פשע לפי פקודת הסמים המסוכנים.,,,,,,,,,,,,[],['12 חודשי מאסר על תנאי'],[]
בהתחשב במצוקתה הכלכלית לא ראיתי מקום להשית קנס.,,,,,,,,,,,,,,
400 דולר מתוך הסכום שנתפס ברשות הנאשמת יועברו לידיה לצורכי מחייתה.,,,,,,,,,,,,,,
"היתרה תחולט לטובת הקרן לטיפול בנכסים שחולטו, שהוקמה לפי סעיף 36ח לפקודת הסמים המסוכנים.",,,,,,,,,,,,,,
