text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"על פי הודאתו בכתב אישום מתוקן הורשע הנאשם בעבירה של סחר בסמים מסוכנים בכך שביום 20/8/12 בסמוך לביתו, מכר לאחר סם מסוכן מסוג חשיש במשקל של 5.50 גרם נטו, תמורת 200 ₪.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""סם מסוכן מסוג חשיש""']",['[5.5 - גרם]'],['לא בעל המעבדה'],,,,,,,,
"כמו כן, במספר מועדים שונים עובר למועד זה, מכר לאותו אחר, סם מסוכן מסוג חשיש.",,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""סם מסוכן מסוג חשיש.""']",,['לא בעל המעבדה'],,,,,,,,
מגיליון המרשם הפלילי של הנאשם עולה כי לחובתו שש הרשעות קודמות שהאחרונה בהן מיום 15/1/14 בבית משפט השלום באשדוד והקודמת לה מיום 9/10/13.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
אני גוזרת על הנאשם בגין העבירה בה הורשע 12 חודשי מאסר לריצוי בפועל.,,,,,,,,,,,,,,
"כן אני מורה על הפעלת עונשי מאסר מותנים בני 8 חודשים  ו-4 חודשים מתיק בימ""ש לנוער באשדוד שמספרו 1008/08 באופן חופף זה לזה כך, שבסה""כ יופעלו 8 חודשי מאסר מותנה.",,,,,,,,,,,,[],['8 חודשי מאסר על תנאי'],[]
"עונש המאסר המותנה יופעל באופן חופף ומצטבר לעונש המאסר בפועל שהוטל, כך שסה""כ ירצה הנאשם 18 חודשי מאסר בפועל מהם ינוכו ימי מעצרו – 21/8/12 – 17/1/13.",,,,,,,,,,,,,,
עוד אני גוזרת על הנאשם תשעה חודשי מאסר על תנאי למשך שלוש שנים לבל יעבור עבירה כלשהי מסוג פשע על פקודת הסמים המסוכנים .,,,,,,,,,,,,[],['9 חודשי מאסר על תנאי'],[]
"מאחר שמדובר במעשים מאחוריהם עומד מניע לרווח כלכלי, אני גוזרת על הנאשם קנס בסכום של 1500 ₪ או 7 ימי מאסר תמורתו.",,,,,,,,,,,,,,
הקנס ישולם בשלושה  תשלומים חודשיים שווים ורצופים שהראשון בהם ביום 01/08/14 והבאים אחריו בכל ראשון לחודש שלאחר מכן.,,,,,,,,,,,,,,
עוד מצאתי כי יש להורות על פסילת רישיון הנהיגה של הנאשם ואין לקבל את הטענה כי בתיק האחר בגינו נדון בינואר 2014 נעשה כן.,,,,,,,,,,,,,,
