,sentence,true_label,predicted_label,probabilities
966,"בטרם שמיעת הראיות בתיק הגיעו הצדדים להסדר טיעון במסגרתו הנאשם הודה בעובדות כתב אישום מתוקן שהוגש נגדו, שאלה הם עיקריהן -",0,1,0.99969304
1247,"על-פי עובדות כתב האישום שבהן הודה הנאשם, אי השלמת העבירה לא נבע מחרטה של הנאשם (שאז, על-פי סעיף 28 בחוק העונשין, לא היה נושא באחריות פלילית וממילא היה מופטר מענישה), אלא בשל תפיסתו בידי המשטרה.",0,1,0.99968004
928,"בתפ""ח 1121/09 מדינת ישראל נ' מרדכי לוי (15.7.2010) נאשם הורשע על סמך הודאתו בביצוע עבירות של נשיאה והובלת נשק, והיזק בחומר נפץ וחבלה בכוונה מחמירה בגין כך שהשליך רימון לעבר חדר מדרגות בבית מגורים בשעה שידע ששוהים חלק מדיירי הבית בדירותיהם.",0,1,0.99967957
339,"באשר לקביעת העונש הראוי לנאשם בתוך המתחם, תוך בחינת הנסיבות אשר אינן קשורות בביצוע העבירות, ציינה המאשימה, כי הנאשם הינו צעיר, נעדר הרשעות קודמות והודה בהזדמנות הראשונה.",0,1,0.99967754
1086,"בעת קביעת העונש בתוך המתחם יש לתת את הדעת לנסיבותיו האישיות של הנאשם ובהן עברו הפלילי שאינו מכביד, היותו נשוי ואב לשני פעוטות, היות המאסר מאסרו ראשון, הודאתו המיידית ושיתוף הפעולה מצדו בחקירתו.",0,1,0.999666
728,"הנאשם הודה לבית המשפט על הזמן שהקדיש לו, התנצל על הטעות שעשה בפני בית המשפט ובפני בני משפחתו.",0,1,0.999652
943,"הסניגור איזכר מספר מקרים ובין היתר תפ""ח (חי') 4069/07 מדינת ישראל נ' פלוני (25.5.2008) שם הודה הנאשם בהיזק בחומר נפץ ועבירות נשק, מרמה והפרת אמונים.",0,1,0.9996517
336,"מעשה כזה, כך לטענת המאשימה, הינו מעשה מתוכן וכי הנאשם אף מודה, כי הייתה בהחזקת הנשק הטעון כוונה להפחיד ואף ציין כיצד התכוון להפחיד את הזולת כשהנשק טעון.",0,1,0.9996099
614,"ב""כ המאשימה: באשר לבקשת חברי לצורך דחייה למיון מוקדם לדחיה ארוכה יותר נתנגד לעיכוב ביצוע העונש, וזאת לאור העובדה שהערעור יוגש ככל הנראה אך ורק על חומרת העונש, והנאשם הודה בכתב האישום.",0,1,0.9996051
949,במסגרת הסדר טיעון הודה הנאשם בהשלכת רימון לעבר חנות שגרם נזק למבנים.,0,1,0.9995896
450,"לאור התסקיר ולאור הודייתו המהירה של הנאשם במשטרה סבור בא כוחו כי ניתן להסתפק בימי המעצר, שהחל ביום 25.1.15.",1,0,0.9995028
1409,חרטתו והודאתו הינן כנות ואמיתיות.,1,0,0.9993432
283,"בהתאם להסדר הטיעון, הנאשם חזר בו מכפירתו, כתב האישום תוקן, התקבל וסומן ב/1 (להלן: ""כתב האישום"").",1,0,0.57000506
