text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"כפי הנטען בעובדות כתב האישום המתוקן, ביום  10.02.2020 בסמוך לשעה 11:44, גידל הנאשם בביתו שברח' שדרות ירושלים 75 באשקלון 3 שתילים של סם מסוכן מסוג קנבוס במשקל כולל של 1.6 ק""ג נטו.",,,,['קנביס (קנבוס)'],"['[1.6 - ק""ג]']",,,,,,,,,
"עוד נטען, כי הנאשם גידל את השתילים בתוך אוהל ייעודי שנמצא בתוך חדר המחסן בביתו וכי לצורך פעולת גידול השתילים החזיק הנאשם ציוד רב שכלל בין היתר כמה בקבוקי דשן, מדי טמפרטורה, מפוח, מנורות, שנאים גדולים, ומאווררים שונים.",,,,,,"['הנאשם הוא בעל הסמים, אבל לא בעל המעבדה. הוא גידל את השתילים באוהל ייעודי בתוך חדר המחסן בביתו, והחזיק ציוד רב לגידול, אבל לא מוזכר שהוא בעל המע']",['כן'],,,,,,,
"הנאשם הודה במיוחס לו לעיל, ועל יסוד הודאתו זו הורשע בעבירה של גידול, יצור הכנת סמים מסוכנים לפי סעיף 6 לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג-1973 (להלן: ""פקודת הסמים המסוכנים""; ""הפקודה"").",,,,,,,,,,['כן'],,,,
"בתוך המתחם, הפנתה ההגנה לנסיבותיו האישיות של הנאשם, היותו חף מהרשעות קודמות, לגילו הצעיר (הנאשם הינו בן 21), להיותו נמנה עם קבוצת ""הבגירים הצעירים"" בעת ביצוע העבירה, להודאתו בהזדמנות הראשונה במיוחס לו בכתב האישום, והחיסכון בזמן שיפוטי יקר.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],['כן'],,,,
"עוד הפנתה ההגנה לכך שהנאשם הוציא רישיון לשימוש בקנבוס לצרכים רפואיים עקב פציעתו ולממצאי תסקיריו של שירות המבחן, אשר הציגו את הנאשם ואת הליך השיקום שהלה עבר באור חיובי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם אשר קיבל את ""זכות המילה האחרונה"", לקח אחריות מלאה על ביצוע העבירה, תוך שהביע חרטה עמוקה על מעשיו ותקווה לצאת לדרך חדשה ונורמטיבית; עמד על הקריירה המקצועית כספורטאי מצטיין שנהרסה לו עקב תקיפתו החמורה בגיל צעיר ע""י אחר שהותירה אותו עם פגיעה רפואית קשה ודיכאון עמוק אליו הידרדר; שיתף כי הוא הוא ביצע את העבירה ממניעים רפואיים וכלכליים; וכי הוא עובד קשה למחייתו.",,"['1 : לא', '2 : לא', '3 : כן', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,['כן'],['כן'],,,,,
"בבחינת הנסיבות הקשורות בביצוע העבירה, בית המשפט שוקל את העובדה שברשותו של הנאשם נתפסו 3 שתילי קנבוס במשקל כולל של 1.6 ק""ג, ברי כי מעבר לפוטנציאל גידול הסם, הרי שכמות זו אינה מבוטלת כלל ועיקר והגבוהה פי כמה וכמה מ""חזקת הצריכה העצמית"" הקבועה בפקודה.",,,,['קנביס (קנאביס)'],,,,,,,,,,
"למעשה, הנאשם הפך את חדר המחסן בביתו ובפרט את האוהל הייעודי שהיה מצוי במחסן למעין מעבדה לגידול סמים (הגם שאין המדובר במעבדה מתוחכמת במידה ניכרת), ובעצם כך, יש גם כדי ללמד כי לביצוע עבירת הגידול קדם תכנון מוקדם מצדו של הנאשם.",,,,,,,,,,,,,,
"במקרה הנדון, הרי שאין כל אינדיקציה בכתב האישום לכך שהנאשם ביצע את עבירת הגידול כדי לספק או להפיץ את הסמים שגידל, כאשר כמות שתילי הסם אשר נתפסה ברשותו של הנאשם, יכולה לחזק את טענתו כי הגידול נועד לשם צריכתו העצמית.",,,,,,"['[בעל הסמים, לא בעל המעבדה]']",,,,,,,,
"גם מדבריו של הנאשם בשירות המבחן, עולה כי הוא ביצע את עבירת גידול הסם לצורך שימושו העצמי ועל מנת להפחית את הכאבים הכרוניים מהם הוא סובל בשנים האחרונות ברגלו בעקבות אותה תקיפה חמורה שעבר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
