text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
באותה עת החזיק הנאשם עבור אחר סמוך לרגליו סם מסוכן מסוג קוקאין במשקל 199.18 גרם ללא היתר ושלא לצריכתו העצמית.,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""סם מסוכן מסוג קוקאין.""']",['[199.18 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
נטענו לנסיבות לחומרא כדלקמן: שהנאשם החזיק כמות מסחרית של סם מסוכן מסוג קוקאין (לעומת הכמות לשימוש עצמי הקבועה בפקודה- 0.3 גרם בלבד).,,,,['[קוקאין]'],['[0.3 - גרם]'],['[בעל הסמים]'],,,,,,,,
"ביחס לתסקיר צוין שעולה שהנאשם מכור לסמים, ומעורב בפלילים מגיל צעיר ללא ניסיונות גמילה משמעותיים ושלא ניתנה המלצה טיפולית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ביחס לעבירה הנוכחית נטען שהנאשם אמנם היווה חלק משרשרת הפצת הסם, אך נטען שנמצא בתחתית השרשרת והוא עצמו משתמש וצרכן סמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
נטען עוד שהנאשם כאן הודה מיד עם מעצרו והוא היחיד מתוך השלושה שהועמד לדין מכלל המעורבים.,,,,,,,,,,,,,,
עוד נטען שבמהלך המעצר חל שינוי לראשונה בחייו והוא מוכן כיום לגמילה ונטען שדבר זה משתקף בתסקיר.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
נטען עוד שהוא עובר בדיקות סם בכלא ולא משתמש בסמים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
ביחס לנסיבות האישיות נטען שמדובר באדם שהוא אב לילדה בת 15 והוא מעוניין לחזור ולתפקד כאב.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם סיפר אודות מהלכי השיקום אותם הוא עובר ונסיונו להשאר ""נקי"" מסמים בעת מעצרו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מהתסקיר עולה שמדובר בנאשם בן 35,  אב לילדה בת 15, שהתגוררה עם הוריו והוא התקיים מקצבת ביטוח לאומי ללא רצף תעסוקתי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לחובתו 9 הרשעות קודמות שהאחרונה בהן היא משנת 2017 (בגין אותו מעשה בשנת 2013).,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"שירות המבחן התרשם שהנאשם מקבל אחריות על מעשיו ומגלה חרטה והוא עצמו היה מכור לסמים שנים רבות אך טען שהוא שומר על ניקיון מאז מעצרו, מזה כ-11 חודשים והשתלב באגף טיפולי ונמצא עדיין בשלבים ראשוניים של טיפול.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,['כן'],,,,,
"שירות המבחן התרשם שהנאשם מגלה תובנה ראשונית לגבי דפוסיו ההתמכרותיים ונותן ביטוי למוטיבציה להשתלב במסגרת טיפולית, זאת לצד רקע התמכרותי ארוך שנים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"העיון ברישום הפלילי מעלה שאכן לנאשם עבר פלילי מכביד בעבירות סמים ועבירות נוספות, ואולם הוטלו עליו תקופות מאסר קצרות של חודשים ספורים בלבד באותם מקרים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,
