text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"האישום הראשון מתאר כי ביום 6.11.22 בשעה 16:00 החזיק הנאשם בארון חדרו בבית הוריו שבירושלים, 73 שקיות חלוקה ובהן סם מסוג קנבוס במשקל כולל של 997.05 גרם, 12 יחידות של סם מסוג חשיש במשקל כולל של 65.8 גרם ו-19 סיגריות אלקטרוניות המכילות סם מסוג אינדזול קרבוקסאמיד.",,,,"['הסוג הוא [קנביס], [חשיש], [אינדזול קרבוקסאמיד]']","['[19 - סיגריות], [997.05 - גרם], [65.8 - גרם]']",['[בעל הסמים]'],,,,,,,,
"בנוסף נתפס בחדרו סכום של 31,049 ₪ ₪, טלפון נייד ו-3 כרטיסי סים.",,,,,,,,,,,,,,
"בשל כך הנאשם הורשע בעבירה של החזקת סמים שלא לצריכה עצמית לפי סעיף 7(א) +7(ג) רישא לפקודת הסמים המסוכנים[נוסח חדש], תשל""ג-1973 (להלן: ""פקודת הסמים"").",,,,,,,,,,,,,,
"אישום שני מתייחס ליום 14.10.22, אז הזמינה הודיה סם מסוג קנבוס במשקל 25 גרם תמורת 400₪ מהנאשם, באמצעות יישומון הטלגרם, לכתובת מסוימת במבשרת ציון.",,,,['קנביס'],['[25 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"בהמשך אותו היום, התקשר הנאשם להודיה 7 פעמים לצורך קידום העסקה, הגיע למקום שנקבע ומכר לה את הסמים לפי הזמנתה.",,,,,,['לא בעל המעבדה'],,,,,,,,
"אישום שלישי מתאר כי ביום 8.10.22, הזמין בן ציון סם מסוג קנבוס במשקל 50 גרם תמורת 550 ₪, באמצעות הטלגרם, לכתובת בגבעת זאב.",,,,['קנביס'],['[50 - גרם]'],['[בעל הסמים]'],,,,,,,,
"ביום 20.10.22, הזמין בן ציון 25 גרם מסוג קנבוס, והנאשם מכר לו סם זה, תמורת 300 ₪.",,,,['[קנביס]'],['[25 - גרם]'],['[בעל הסמים]'],,,,,,,,
"אישום רביעי מלמדנו כי ביום 10.10.22 הזמין תומר 10 גרם סם מסוג קנביס תמורת 500 ₪, באמצעות הטלגרם.",,,,['קנביס'],['[10 - גרם]'],['[בעל הסמים]'],,,,,,,,
"הנאשם התקשר אליו וזמן קצר לאחר מכן, הגיע למקום המפגש ומכר לו סם כמוסכם ביניהם.",,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"אישום חמישי מתאר כי ביום 8.10.22, הזמין יוסף סם מסוג קנביס במשקל 10 גרם תמורת 600 ₪, באמצעות הטלגרם.",,,,['קנביס'],['[10 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"אישום שישי מתייחס גם הוא ליום 8.10.22, אז הזמין יובל סם מסוג קנביס במשקל 5 גרם תמורת 350 ₪, באמצעות הטלגרם.",,,,['קנביס'],['[5 - גרם]'],['לא בעל המעבדה'],,,,,,,,
למחרת התקשר הנאשם ליובל ומכר לו את הסם כמבוקש על ידו.,,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"ביום 25.6.23 הגיעו הצדדים להסדר טיעון, על פיו כתב האישום תוקן כפי שהוא מופיע כאן, הנאשם הודה והורשע בעבירות והמאשימה הגבילה עצמה לעונש שלא יעלה על 20 חודשים.",,,,,,,,,,['כן'],,,,
"שירות המבחן מתאר שהנאשם רווק, בן 31 שנים, מתגורר בבית הוריו בירושלים, בתנאים מגבילים לנוכח מעצרו במסגרת הליך זה, עובד בבניית מקוואות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
משפחתו של הנאשם מונה זוג הורים ו-13 ילדים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"אמו, בת 60 עסקה בסיעוד עד אשר פוטרה בעקבות בעיות בריאות ואביו, בן 59, אברך בישיבה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם סיים 11 שנות לימוד במסגרות חרדיות והיה מטופל בקידום נוער מאז גיל 15.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הוא תיאר חוויה טובה של השתייכות למקום וסיפר ששימש שם גם כמדריך ללא תשלום, עד גיל 27.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו, למד במכללה מכונאות רכב, אך לא הוצגה תעודה בעניין.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לאורך שנות העשרים לחייו, לא עבד באופן מסודר והמסגרת היחידה בחייו הייתה קידום הנוער.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לאחר שהפסיק את השתתפותו במסגרת זו, עבד במשך 3 שנים בבניית מקוואות, עד למעצרו וכיום ממשיך כשכיר בעבודה זו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם היה חשוף בילדותו להתנהגות שולית בהיקף נרחב בשכונה שבה גדל ובקרב חבריו, אך סיפר שהוא הצליח להתרחק מהתנהגות בעייתית ועבריינית, בשל השתתפותו בקידום נוער ותיאר כי הוא רואה בעצמו כוחות מיוחדים של חיבור והקשבה שבאמצעותם עזר לבני נוער אחרים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם שיתף כי בעבר עישן קנביס, לא באופן קבוע, אך כיום ובתקופת ביצוע העבירות לא עושה בכך שימוש.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
הנאשם ללא הרשעות קודמות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"ביחס לעבירות, הנאשם מכיר בביצוען ומתאר כי ביצע אותן ללא מחשבה והתקשה להתבונן על נסיבות ביצוע העבירות ומניעיו.",,,,,,,,,,,,,,
"בעת מעצרו, השתתף בטיפול קבוצתי של עצורי בית למשך 6 חודשים ושיתף שבעקבות השתתפותו בקבוצה חש חרטה על מעשיו ומבין את השלכות מעשיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שירות המבחן התרשם שהנאשם מתקשה לקבל אחריות על ביצוע העבירות, ובשיחות עמו בלטה התייחסות שטחית לחייו וקושי להתבונן על היבטים מורכבים בחייו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['לא'],,,,,
"מנגד, הוא בעל רצון להתרחק מביצוע עבירות ואינו בעל דפוסים עברייניים מושרשים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"תסקיר משלים מיום 2.5.24 מתאר שהנאשם ביטא עמדה לפיה, מלבד ההליך הפלילי, כיום חייו טובים והוא שלל כל צורך בעריכת שינוי בחייו, תוך ביטוי כעס על הצעת שירת המבחן להשתלב בהליך טיפולי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"על אף זאת, שירות המבחן הציע לנאשם להשתלב בפגישות פרטניות והנאשם הגיע למפגשים באופן קבוע, שיתף בסיפור חייו, תוך קושי בביטוי רגשי, וניכרה אמביוולנטיות ביחס להמשך טיפול.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
