text,CIR_PUNISHMENT,GENERAL_CIRCUM,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIRCUM_OFFENSE,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"כאמור בכתב האישום המתוקן, הנאשם סייע בגידול קנבוס, בכך שהגיע לשטח וטיפל בשתילי הקנבוס.",,,,['קנביס (קנאביס)'],,,,,,,,,,
"כן צוין בכתב האישום המתוקן כי ביום 13.4.20, רכש חומר לדישון שתילי הקנביס, וביום 3.5.20, השקה את השתילים.",,,,,,,,,,,,,,
"כמות הסמים שגידלו האנשים להם סייע הנאשם, כללה כ-2,740 שתילים, במשקל נטו של כ-270 ק""ג.",,,,['קנביס (קנאביס)'],"['[270 - ק""ג]']","['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"בנסיבות אלה סייע הנאשם בגידול לא חוקי של סם מסוכן, בהיקף רחב.",,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,,
"הוא עשה זאת בעודו ממתין להתחיל את ריצוי עונש המאסר בעבודות שירות שנגזר עליו בגין תיק סמים קודם, וכן כשתלויים ועומדים נגדו עונשי מאסר מותנה בעטיין של עבירות סמים קודמות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"בעניינו של הנאשם הוגש תסקיר מטעם שירות המבחן שפירט את נסיבות חייו של הנאשם, נשוי כבן 34.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בגיל שלושה חודשים הוא התייתם מאביו ולפני כעשור איבד את אחיו, שנרצח במועדון באילת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שירות המבחן התרשם כי לאורך השנים חבר הנאשם לחברה שולית, התנסה בסמים, ועל רקע קשייו וסביבתו החל לבצע עבירות פליליות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"בפגישתו עם קצינת המבחן בתיק זה הביע הנאשם מוטיבציה לערוך שינוי באורחות חייו ולהתחייב להליך טיפולי מעמיק, אולם נוכח התרשמותה כי מדובר במוטיבציה חיצונית ובשים לב לניסיון הטיפול שכשל בעבר, נמנעה מהמלצה טיפולית בעניינו וכן נמנעה מלהמליץ על הארכת תוקף המאסרים שתלויים ועומדים כנגדו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"המאשימה ביקשה לגזור את עונשו של הנאשם ברף העליון של המתחם, נוכח עברו הפלילי בעבירות סמים.",,,,,,,,,,,,,,
"הסנגורים ביקשו להסתפק בעונש של מספר חודשי מאסר בפועל, תוך חפיפה בין העונשים נוכח קבלת אחריות מצד הנאשם על מעשיו, שיתוף הפעולה שלו והחיסכון בניהול ההליך המשפטי.",,,,,,,,,['כן'],,,,,
"עוד הגיש כתב אישום של נאשם אחר בפרשה, שהואשם בסיוע לגידול אותם שתילי קנבוס, בגין כך ששהה בשטח ושמר על הסמים.",,,,,,,,,,,,,,
